turn,guess,entropy,aspce_old,aspce_new,p,answer
2,thilk,3.2211,19,4,0,shame
3,amped,2,4,1,0,shame
4,shame,2,1,1,0,shame
2,thilk,4.36353,41,2,0,shank
3,shack,1,2,1,0.5,shank
4,shank,1,1,1,0.5,shank
2,thilk,3.2211,19,4,0,shape
3,amped,2,4,1,0,shape
4,shape,2,1,1,0,shape
2,kempt,2.73216,11,4,0,shard
3,acidy,2,4,1,0,shard
4,shard,2,1,1,0,shard
2,chant,2.32193,5,1,0,share
3,share,2.32193,1,1,0,share
2,kempt,2.73216,11,1,0,shark
3,shark,2.73216,1,1,0,shark
2,kempt,2.73216,11,1,0,sharp
3,sharp,2.73216,1,1,0,sharp
2,thilk,3.2211,19,4,0,shave
3,amped,2,4,1,0,shave
4,shave,2,1,1,0,shave
2,thilk,4.36353,41,1,0,shawl
3,shawl,4.36353,1,1,0,shawl
2,enmew,2.25163,6,2,0,shear
3,shear,1,2,1,0.5,shear
2,clipt,4.27214,35,4,0,sheen
3,semen,2,4,1,0.25,sheen
4,sheen,2,1,1,0.25,sheen
2,clipt,4.27214,35,4,0,sheep
3,sheep,2,4,1,0.25,sheep
2,newie,3.08506,13,2,0,sheer
3,sheer,1,2,1,0.5,sheer
2,clipt,4.27214,35,2,0,sheet
3,sheet,1,2,1,0.5,sheet
2,clipt,4.27214,35,2,0,sheik
3,sheik,1,2,1,0.5,sheik
2,clipt,4.27214,35,4,0,shelf
3,fehme,2,4,1,0,shelf
4,shelf,2,1,1,0,shelf
2,clipt,4.27214,35,4,0,shell
3,fehme,2,4,1,0,shell
4,shell,2,1,1,0,shell
2,clipt,4.27214,35,1,0,shied
3,shied,4.27214,1,1,0,shied
2,thilk,4.89412,63,1,0,shift
3,shift,4.89412,1,1,0,shift
2,pling,3.8164,23,2,0,shine
3,shine,1,2,1,0.5,shine
2,thilk,4.89412,63,1,0,shiny
3,shiny,4.89412,1,1,0,shiny
2,shire,1,2,1,0.5,shire
2,filth,3,8,1,0,shirk
3,shirk,3,1,1,0,shirk
2,filth,3,8,1,0,shirt
3,shirt,3,1,1,0,shirt
2,salon,2,4,1,0.25,shoal
3,shoal,2,1,1,0.25,shoal
2,cloot,3.90117,37,3,0,shock
3,shock,1.58496,3,1,0.333333,shock
2,knelt,2.9183,12,2,0,shone
3,scone,1,2,1,0.5,shone
4,shone,1,1,1,0.5,shone
2,cloot,3.90117,37,7,0,shook
3,knosp,2.80735,7,1,0,shook
4,shook,2.80735,1,1,0,shook
2,cloot,3.90117,37,1,0,shoot
3,shoot,3.90117,1,1,0,shoot
2,chant,2.25163,6,1,0,shore
3,shore,2.25163,1,1,0,shore
2,chant,2.84644,10,1,0,shorn
3,shorn,2.84644,1,1,0,shorn
2,chant,2.84644,10,1,0,short
3,short,2.84644,1,1,0,short
2,cloot,3.90117,37,4,0,shout
3,ethne,2,4,1,0,shout
4,shout,2,1,1,0,shout
2,knelt,2.9183,12,2,0,shove
3,scope,1,2,1,0.5,shove
4,shove,1,1,1,0.5,shove
2,cloot,3.90117,37,4,0,shown
3,shown,2,4,1,0.25,shown
2,cloot,3.90117,37,4,0,showy
3,shown,2,4,1,0.25,showy
4,showy,2,1,1,0.25,showy
2,newie,3.08506,13,2,0,shrew
3,screw,1,2,1,0.5,shrew
4,shrew,1,1,1,0.5,shrew
2,butch,3.16993,9,1,0,shrub
3,shrub,3.16993,1,1,0,shrub
2,butch,3.16993,9,1,0,shrug
3,shrug,3.16993,1,1,0,shrug
2,thilk,4.89412,63,1,0,shuck
3,shuck,4.89412,1,1,0,shuck
2,thilk,4.89412,63,1,0,shunt
3,shunt,4.89412,1,1,0,shunt
2,thilk,4.89412,63,1,0,shush
3,shush,4.89412,1,1,0,shush
2,thilk,4.89412,63,1,0,shyly
3,shyly,4.89412,1,1,0,shyly
2,pling,3.8164,23,1,0,siege
3,siege,3.8164,1,1,0,siege
2,pling,3.8164,23,1,0,sieve
3,sieve,3.8164,1,1,0,sieve
2,thilk,4.89412,63,2,0,sight
3,sight,1,2,1,0.5,sight
2,dault,3.89241,19,1,0,sigma
3,sigma,3.89241,1,1,0,sigma
2,thilk,4.89412,63,1,0,silky
3,silky,4.89412,1,1,0,silky
2,thilk,4.89412,63,1,0,silly
3,silly,4.89412,1,1,0,silly
2,pling,3.8164,23,1,0,since
3,since,3.8164,1,1,0,since
2,clipt,4.27214,35,2,0,sinew
3,sheik,1,2,1,0.5,sinew
4,sinew,1,1,1,0.5,sinew
2,pling,3.8164,23,1,0,singe
3,singe,3.8164,1,1,0,singe
2,newie,3.08506,13,1,0,siren
3,siren,3.08506,1,1,0,siren
2,thilk,4.89412,63,2,0,sissy
3,sissy,1,2,1,0.5,sissy
2,thilk,4.89412,63,2,0,sixth
3,sight,1,2,1,0.5,sixth
4,sixth,1,1,1,0.5,sixth
2,thilk,4.89412,63,1,0,sixty
3,sixty,4.89412,1,1,0,sixty
2,thilk,3.2211,19,2,0,skate
3,skate,1,2,1,0.5,skate
2,newie,3.08506,13,1,0,skier
3,skier,3.08506,1,1,0,skier
2,thilk,4.89412,63,3,0,skiff
3,skiff,1.58496,3,1,0.333333,skiff
2,thilk,4.89412,63,1,0,skill
3,skill,4.89412,1,1,0,skill
2,thilk,4.89412,63,3,0,skimp
3,skiff,1.58496,3,1,0.333333,skimp
4,skimp,1.58496,1,1,0.333333,skimp
2,filth,3,8,1,0,skirt
3,skirt,3,1,1,0,skirt
2,thilk,4.89412,63,1,0,skulk
3,skulk,4.89412,1,1,0,skulk
2,thilk,4.89412,63,1,0,skull
3,skull,4.89412,1,1,0,skull
2,thilk,4.89412,63,3,0,skunk
3,skunk,1.58496,3,1,0.333333,skunk
2,thilk,4.36353,41,1,0,slack
3,slack,4.36353,1,1,0,slack
2,thilk,4.36353,41,2,0,slain
3,slain,1,2,1,0.5,slain
2,thilk,4.36353,41,1,0,slang
3,slang,4.36353,1,1,0,slang
2,thilk,4.36353,41,1,0,slant
3,slant,4.36353,1,1,0,slant
2,thilk,4.36353,41,1,0,slash
3,slash,4.36353,1,1,0,slash
2,thilk,3.2211,19,1,0,slate
3,slate,3.2211,1,1,0,slate
2,thilk,3.2211,19,1,0,slave
3,slave,3.2211,1,1,0,slave
2,clipt,4.27214,35,1,0,sleek
3,sleek,4.27214,1,1,0,sleek
2,clipt,4.27214,35,1,0,sleep
3,sleep,4.27214,1,1,0,sleep
2,clipt,4.27214,35,1,0,sleet
3,sleet,4.27214,1,1,0,sleet
2,clipt,4.27214,35,1,0,slept
3,slept,4.27214,1,1,0,slept
2,pling,3.8164,23,3,0,slice
3,ached,1.58496,3,1,0,slice
4,slice,1.58496,1,1,0,slice
2,thilk,4.89412,63,2,0,slick
3,slick,1,2,1,0.5,slick
2,pling,3.8164,23,3,0,slide
3,ached,1.58496,3,1,0,slide
4,slide,1.58496,1,1,0,slide
2,pling,3.8164,23,3,0,slime
3,ached,1.58496,3,1,0,slime
4,slime,1.58496,1,1,0,slime
2,thilk,4.89412,63,2,0,slimy
3,slimy,1,2,1,0.5,slimy
2,thilk,4.89412,63,2,0,sling
3,slimy,1,2,1,0.5,sling
4,sling,1,1,1,0.5,sling
2,thilk,4.89412,63,2,0,slink
3,slick,1,2,1,0.5,slink
4,slink,1,1,1,0.5,slink
2,cloot,3.90117,37,1,0,sloop
3,sloop,3.90117,1,1,0,sloop
2,knelt,2.9183,12,1,0,slope
3,slope,2.9183,1,1,0,slope
2,cloot,3.90117,37,1,0,slosh
3,slosh,3.90117,1,1,0,slosh
2,cloot,3.90117,37,1,0,sloth
3,sloth,3.90117,1,1,0,sloth
2,thilk,4.89412,63,2,0,slump
3,slump,1,2,1,0.5,slump
2,thilk,4.89412,63,2,0,slung
3,slump,1,2,1,0.5,slung
4,slung,1,1,1,0.5,slung
2,thilk,4.89412,63,1,0,slunk
3,slunk,4.89412,1,1,0,slunk
2,filth,3,8,1,0,slurp
3,slurp,3,1,1,0,slurp
2,thilk,4.89412,63,1,0,slush
3,slush,4.89412,1,1,0,slush
2,thilk,4.89412,63,2,0,slyly
3,slyly,1,2,1,0.5,slyly
2,thilk,4.36353,41,3,0,smack
3,smack,1.58496,3,1,0.333333,smack
2,thilk,4.36353,41,4,0,small
3,acidy,2,4,1,0,small
4,small,2,1,1,0,small
2,kempt,2.73216,11,1,0,smart
3,smart,2.73216,1,1,0,smart
2,thilk,4.36353,41,2,0,smash
3,smash,1,2,1,0.5,smash
2,enmew,2.25163,6,1,0,smear
3,smear,2.25163,1,1,0,smear
2,clipt,4.27214,35,4,0,smell
3,fehme,2,4,1,0,smell
4,smell,2,1,1,0,smell
2,clipt,4.27214,35,1,0,smelt
3,smelt,4.27214,1,1,0,smelt
2,pling,3.8164,23,1,0,smile
3,smile,3.8164,1,1,0,smile
2,filth,3,8,1,0,smirk
3,smirk,3,1,1,0,smirk
2,pling,3.8164,23,3,0,smite
3,smite,1.58496,3,1,0.333333,smite
2,thilk,4.89412,63,1,0,smith
3,smith,4.89412,1,1,0,smith
2,cloot,3.90117,37,3,0,smock
3,shock,1.58496,3,1,0.333333,smock
4,smock,1.58496,1,1,0.333333,smock
2,knelt,2.9183,12,2,0,smoke
3,smoke,1,2,1,0.5,smoke
2,cloot,3.90117,37,4,0,smoky
3,shown,2,4,1,0.25,smoky
4,smoky,2,1,1,0.25,smoky
2,knelt,2.9183,12,2,0,smote
3,smote,1,2,1,0.5,smote
2,thilk,4.36353,41,3,0,snack
3,smack,1.58496,3,1,0.333333,snack
4,snack,1.58496,1,1,0.333333,snack
2,thilk,4.36353,41,2,0,snail
3,slain,1,2,1,0.5,snail
4,snail,1,1,1,0.5,snail
2,thilk,3.2211,19,1,0,snake
3,snake,3.2211,1,1,0,snake
2,thilk,4.36353,41,1,0,snaky
3,snaky,4.36353,1,1,0,snaky
2,chant,2.32193,5,1,0,snare
3,snare,2.32193,1,1,0,snare
2,kempt,2.73216,11,4,0,snarl
3,acidy,2,4,1,0,snarl
4,snarl,2,1,1,0,snarl
2,dempt,2.9477,9,1,0,sneak
3,sneak,2.9477,1,1,0,sneak
2,newie,3.08506,13,1,0,sneer
3,sneer,3.08506,1,1,0,sneer
2,pling,3.8164,23,1,0,snide
3,snide,3.8164,1,1,0,snide
2,thilk,4.89412,63,5,0,sniff
3,suing,2.32193,5,1,0.2,sniff
4,sniff,2.32193,1,1,0.2,sniff
2,pling,3.8164,23,1,0,snipe
3,snipe,3.8164,1,1,0,snipe
2,cloot,3.90117,37,7,0,snoop
3,knosp,2.80735,7,1,0,snoop
4,snoop,2.80735,1,1,0,snoop
2,chant,2.25163,6,1,0,snore
3,snore,2.25163,1,1,0,snore
2,chant,2.84644,10,1,0,snort
3,snort,2.84644,1,1,0,snort
2,cloot,3.90117,37,4,0,snout
3,ethne,2,4,1,0,snout
4,snout,2,1,1,0,snout
2,cloot,3.90117,37,4,0,snowy
3,shown,2,4,1,0.25,snowy
4,snowy,2,1,1,0.25,snowy
2,thilk,4.89412,63,3,0,snuck
3,skunk,1.58496,3,1,0.333333,snuck
4,snuck,1.58496,1,1,0.333333,snuck
2,thilk,4.89412,63,3,0,snuff
3,snuff,1.58496,3,1,0.333333,snuff
2,soapy,1.58496,1,1,0.333333,soapy
2,sober,1,2,1,0.5,sober
2,atony,2.80735,7,1,0,soggy
3,soggy,2.80735,1,1,0,soggy
2,solar,1,2,1,0.5,solar
2,atony,2.80735,7,1,0,solid
3,solid,2.80735,1,1,0,solid
2,solve,2.80735,1,1,0,solve
2,solar,1,2,1,0.5,sonar
3,sonar,1,1,1,0.5,sonar
2,atony,2.80735,7,1,0,sonic
3,sonic,2.80735,1,1,0,sonic
2,atony,2.80735,7,1,0,sooth
3,sooth,2.80735,1,1,0,sooth
2,atony,2.80735,7,1,0,sooty
3,sooty,2.80735,1,1,0,sooty
2,sorry,2.80735,1,1,0,sorry
2,atony,2.80735,7,1,0,sound
3,sound,2.80735,1,1,0,sound
2,atony,2.80735,7,1,0,south
3,south,2.80735,1,1,0,south
2,sober,1,2,1,0.5,sower
3,sower,1,1,1,0.5,sower
2,thilk,3.2211,19,3,0,space
3,space,1.58496,3,1,0.333333,space
2,thilk,3.2211,19,3,0,spade
3,space,1.58496,3,1,0.333333,spade
4,spade,1.58496,1,1,0.333333,spade
2,thilk,4.36353,41,3,0,spank
3,smack,1.58496,3,1,0.333333,spank
4,spank,1.58496,1,1,0.333333,spank
2,chant,2.32193,5,1,0,spare
3,spare,2.32193,1,1,0,spare
2,kempt,2.73216,11,1,0,spark
3,spark,2.73216,1,1,0,spark
2,thilk,4.36353,41,4,0,spasm
3,scamp,2,4,1,0.25,spasm
4,spasm,2,1,1,0.25,spasm
2,thilk,4.36353,41,4,0,spawn
3,scamp,2,4,1,0.25,spawn
4,spawn,2,1,1,0.25,spawn
2,dempt,2.9477,9,1,0,speak
3,speak,2.9477,1,1,0,speak
2,enmew,2.25163,6,2,0,spear
3,shear,1,2,1,0.5,spear
4,spear,1,1,1,0.5,spear
2,clipt,4.27214,35,1,0,speck
3,speck,4.27214,1,1,0,speck
2,clipt,4.27214,35,4,0,speed
3,sheep,2,4,1,0.25,speed
4,speed,2,1,1,0.25,speed
2,clipt,4.27214,35,1,0,spell
3,spell,4.27214,1,1,0,spell
2,clipt,4.27214,35,1,0,spelt
3,spelt,4.27214,1,1,0,spelt
2,clipt,4.27214,35,4,0,spend
3,sheep,2,4,1,0.25,spend
4,spend,2,1,1,0.25,spend
2,clipt,4.27214,35,1,0,spent
3,spent,4.27214,1,1,0,spent
2,sperm,1,2,1,0.5,sperm
2,pling,3.8164,23,3,0,spice
3,aback,1.58496,3,1,0,spice
4,spice,1.58496,1,1,0,spice
2,thilk,4.89412,63,5,0,spicy
3,suing,2.32193,5,1,0.2,spicy
4,spicy,2.32193,1,1,0.2,spicy
2,clipt,4.27214,35,1,0,spied
3,spied,4.27214,1,1,0,spied
2,clipt,4.27214,35,1,0,spiel
3,spiel,4.27214,1,1,0,spiel
2,pling,3.8164,23,3,0,spike
3,aback,1.58496,3,1,0,spike
4,spike,1.58496,1,1,0,spike
2,thilk,4.89412,63,3,0,spiky
3,skiff,1.58496,3,1,0.333333,spiky
4,spiky,1.58496,1,1,0.333333,spiky
2,thilk,4.89412,63,2,0,spill
3,spill,1,2,1,0.5,spill
2,thilk,4.89412,63,3,0,spilt
3,spilt,1.58496,3,1,0.333333,spilt
2,pling,3.8164,23,1,0,spine
3,spine,3.8164,1,1,0,spine
2,thilk,4.89412,63,5,0,spiny
3,suing,2.32193,5,1,0.2,spiny
4,spiny,2.32193,1,1,0.2,spiny
2,shire,1,2,1,0.5,spire
3,spire,1,1,1,0.5,spire
2,pling,3.8164,23,3,0,spite
3,aback,1.58496,3,1,0,spite
4,spite,1.58496,1,1,0,spite
2,dault,3.89241,19,1,0,splat
3,splat,3.89241,1,1,0,splat
2,thilk,4.89412,63,1,0,split
3,split,4.89412,1,1,0,split
2,cloot,3.90117,37,1,0,spoil
3,spoil,3.90117,1,1,0,spoil
2,knelt,2.9183,12,2,0,spoke
3,smoke,1,2,1,0.5,spoke
4,spoke,1,1,1,0.5,spoke
2,cloot,3.90117,37,7,0,spoof
3,knosp,2.80735,7,1,0,spoof
4,spoof,2.80735,1,1,0,spoof
2,cloot,3.90117,37,7,0,spook
3,knosp,2.80735,7,1,0,spook
4,spook,2.80735,1,1,0,spook
2,cloot,3.90117,37,1,0,spool
3,spool,3.90117,1,1,0,spool
2,cloot,3.90117,37,7,0,spoon
3,knosp,2.80735,7,1,0,spoon
4,spoon,2.80735,1,1,0,spoon
2,chant,2.25163,6,2,0,spore
3,spore,1,2,1,0.5,spore
2,chant,2.84644,10,1,0,sport
3,sport,2.84644,1,1,0,sport
2,cloot,3.90117,37,4,0,spout
3,ethne,2,4,1,0,spout
4,spout,2,1,1,0,spout
2,cuppy,3,8,1,0,spray
3,spray,3,1,1,0,spray
2,apeek,2,4,1,0,spree
3,spree,2,1,1,0,spree
2,butch,3.16993,9,1,0,sprig
3,sprig,3.16993,1,1,0,sprig
2,thilk,4.89412,63,3,0,spunk
3,skunk,1.58496,3,1,0.333333,spunk
4,spunk,1.58496,1,1,0.333333,spunk
2,filth,3,8,1,0,spurn
3,spurn,3,1,1,0,spurn
2,filth,3,8,1,0,spurt
3,spurt,3,1,1,0,spurt
2,dault,3.89241,19,1,0,squad
3,squad,3.89241,1,1,0,squad
2,dault,3.89241,19,1,0,squat
3,squat,3.89241,1,1,0,squat
2,thilk,4.89412,63,2,0,squib
3,sissy,1,2,1,0.5,squib
4,squib,1,1,1,0.5,squib
2,thilk,4.36353,41,2,0,stack
3,stack,1,2,1,0.5,stack
2,thilk,4.36353,41,4,0,staff
3,adapt,2,4,1,0,staff
4,staff,2,1,1,0,staff
2,thilk,3.2211,19,3,0,stage
3,agate,1.58496,3,1,0,stage
4,stage,1.58496,1,1,0,stage
2,thilk,4.36353,41,2,0,staid
3,staid,1,2,1,0.5,staid
2,thilk,4.36353,41,2,0,stain
3,staid,1,2,1,0.5,stain
4,stain,1,1,1,0.5,stain
2,stair,1,1,1,0.5,stair
2,thilk,3.2211,19,2,0,stake
3,skate,1,2,1,0.5,stake
4,stake,1,1,1,0.5,stake
2,thilk,3.2211,19,1,0,stale
3,stale,3.2211,1,1,0,stale
2,thilk,4.36353,41,1,0,stalk
3,stalk,4.36353,1,1,0,stalk
2,thilk,4.36353,41,1,0,stall
3,stall,4.36353,1,1,0,stall
2,thilk,4.36353,41,4,0,stamp
3,adapt,2,4,1,0,stamp
4,stamp,2,1,1,0,stamp
2,thilk,4.36353,41,4,0,stand
3,adapt,2,4,1,0,stand
4,stand,2,1,1,0,stand
2,thilk,4.36353,41,2,0,stank
3,stack,1,2,1,0.5,stank
4,stank,1,1,1,0.5,stank
2,chant,2.32193,5,1,0,stare
3,stare,2.32193,1,1,0,stare
2,kempt,2.73216,11,1,0,stark
3,stark,2.73216,1,1,0,stark
2,kempt,2.73216,11,1,0,start
3,start,2.73216,1,1,0,start
2,thilk,4.36353,41,2,0,stash
3,stash,1,2,1,0.5,stash
2,thilk,3.2211,19,3,0,state
3,agate,1.58496,3,1,0,state
4,state,1.58496,1,1,0,state
2,thilk,3.2211,19,3,0,stave
3,agate,1.58496,3,1,0,stave
4,stave,1.58496,1,1,0,stave
2,dempt,2.9477,9,1,0,stead
3,stead,2.9477,1,1,0,stead
2,dempt,2.9477,9,2,0,steak
3,steak,1,2,1,0.5,steak
2,dempt,2.9477,9,2,0,steal
3,steak,1,2,1,0.5,steal
4,steal,1,1,1,0.5,steal
2,dempt,2.9477,9,1,0,steam
3,steam,2.9477,1,1,0,steam
2,clipt,4.27214,35,1,0,steed
3,steed,4.27214,1,1,0,steed
2,clipt,4.27214,35,1,0,steel
3,steel,4.27214,1,1,0,steel
2,clipt,4.27214,35,2,0,steep
3,setup,1,2,1,0.5,steep
4,steep,1,1,1,0.5,steep
2,newie,3.08506,13,2,0,steer
3,sheer,1,2,1,0.5,steer
4,steer,1,1,1,0.5,steer
2,clipt,4.27214,35,1,0,stein
3,stein,4.27214,1,1,0,stein
2,sperm,1,2,1,0.5,stern
3,stern,1,1,1,0.5,stern
2,thilk,4.89412,63,2,0,stick
3,stick,1,2,1,0.5,stick
2,thilk,4.89412,63,4,0,stiff
3,sting,2,4,1,0.25,stiff
4,stiff,2,1,1,0.25,stiff
2,thilk,4.89412,63,3,0,still
3,spilt,1.58496,3,1,0.333333,still
4,still,1.58496,1,1,0.333333,still
2,thilk,4.89412,63,3,0,stilt
3,spilt,1.58496,3,1,0.333333,stilt
4,stilt,1.58496,1,1,0.333333,stilt
2,thilk,4.89412,63,4,0,sting
3,sting,2,4,1,0.25,sting
2,thilk,4.89412,63,2,0,stink
3,stick,1,2,1,0.5,stink
4,stink,1,1,1,0.5,stink
2,thilk,4.89412,63,4,0,stint
3,sting,2,4,1,0.25,stint
4,stint,2,1,1,0.25,stint
2,cloot,3.90117,37,2,0,stock
3,stock,1,2,1,0.5,stock
2,cloot,3.90117,37,2,0,stoic
3,stock,1,2,1,0.5,stoic
4,stoic,1,1,1,0.5,stoic
2,knelt,2.9183,12,1,0,stoke
3,stoke,2.9183,1,1,0,stoke
2,knelt,2.9183,12,1,0,stole
3,stole,2.9183,1,1,0,stole
2,cloot,3.90117,37,2,0,stomp
3,stomp,1,2,1,0.5,stomp
2,knelt,2.9183,12,1,0,stone
3,stone,2.9183,1,1,0,stone
2,cloot,3.90117,37,2,0,stony
3,stomp,1,2,1,0.5,stony
4,stony,1,1,1,0.5,stony
2,cloot,3.90117,37,2,0,stood
3,stood,1,2,1,0.5,stood
2,cloot,3.90117,37,1,0,stool
3,stool,3.90117,1,1,0,stool
2,cloot,3.90117,37,2,0,stoop
3,stood,1,2,1,0.5,stoop
4,stoop,1,1,1,0.5,stoop
2,chant,2.25163,6,1,0,store
3,store,2.25163,1,1,0,store
2,chant,2.84644,10,3,0,stork
3,abysm,1.58496,3,1,0,stork
4,stork,1.58496,1,1,0,stork
2,chant,2.84644,10,3,0,storm
3,abysm,1.58496,3,1,0,storm
4,storm,1.58496,1,1,0,storm
2,chant,2.84644,10,3,0,story
3,abysm,1.58496,3,1,0,story
4,story,1.58496,1,1,0,story
2,cloot,3.90117,37,4,0,stout
3,ethne,2,4,1,0,stout
4,stout,2,1,1,0,stout
2,knelt,2.9183,12,2,0,stove
3,smote,1,2,1,0.5,stove
4,stove,1,1,1,0.5,stove
2,cuppy,3,8,1,0,strap
3,strap,3,1,1,0,strap
2,cuppy,3,8,1,0,straw
3,straw,3,1,1,0,straw
2,cuppy,3,8,1,0,stray
3,stray,3,1,1,0,stray
2,butch,3.16993,9,1,0,strip
3,strip,3.16993,1,1,0,strip
2,butch,3.16993,9,1,0,strut
3,strut,3.16993,1,1,0,strut
2,thilk,4.89412,63,2,0,stuck
3,stuck,1,2,1,0.5,stuck
2,thilk,4.89412,63,5,0,study
3,grypt,2.32193,5,1,0,study
4,study,2.32193,1,1,0,study
2,thilk,4.89412,63,5,0,stuff
3,grypt,2.32193,5,1,0,stuff
4,stuff,2.32193,1,1,0,stuff
2,thilk,4.89412,63,5,0,stump
3,grypt,2.32193,5,1,0,stump
4,stump,2.32193,1,1,0,stump
2,thilk,4.89412,63,5,0,stung
3,grypt,2.32193,5,1,0,stung
4,stung,2.32193,1,1,0,stung
2,thilk,4.89412,63,2,0,stunk
3,stuck,1,2,1,0.5,stunk
4,stunk,1,1,1,0.5,stunk
2,thilk,4.89412,63,5,0,stunt
3,grypt,2.32193,5,1,0,stunt
4,stunt,2.32193,1,1,0,stunt
2,pling,3.8164,23,1,0,style
3,style,3.8164,1,1,0,style
2,thilk,3.2211,19,3,0,suave
3,space,1.58496,3,1,0.333333,suave
4,suave,1.58496,1,1,0.333333,suave
2,cuppy,3,8,1,0,sugar
3,sugar,3,1,1,0,sugar
2,thilk,4.89412,63,5,0,suing
3,suing,2.32193,5,1,0.2,suing
2,pling,3.8164,23,3,0,suite
3,smite,1.58496,3,1,0.333333,suite
4,suite,1.58496,1,1,0.333333,suite
2,thilk,4.89412,63,1,0,sulky
3,sulky,4.89412,1,1,0,sulky
2,thilk,4.89412,63,2,0,sully
3,slyly,1,2,1,0.5,sully
4,sully,1,1,1,0.5,sully
2,dault,3.89241,19,1,0,sumac
3,sumac,3.89241,1,1,0,sumac
2,thilk,4.89412,63,3,0,sunny
3,snuff,1.58496,3,1,0.333333,sunny
4,sunny,1.58496,1,1,0.333333,sunny
2,newie,3.08506,13,2,0,super
3,super,1,2,1,0.5,super
2,newie,3.08506,13,2,0,surer
3,super,1,2,1,0.5,surer
4,surer,1,1,1,0.5,surer
2,apeek,2,4,1,0,surge
3,surge,2,1,1,0,surge
2,butch,3.16993,9,1,0,surly
3,surly,3.16993,1,1,0,surly
2,thilk,4.89412,63,1,0,sushi
3,sushi,4.89412,1,1,0,sushi
2,thilk,4.36353,41,1,0,swami
3,swami,4.36353,1,1,0,swami
2,thilk,4.36353,41,4,0,swamp
3,scamp,2,4,1,0.25,swamp
4,swamp,2,1,1,0.25,swamp
2,kempt,2.73216,11,1,0,swarm
3,swarm,2.73216,1,1,0,swarm
2,thilk,4.36353,41,2,0,swash
3,smash,1,2,1,0.5,swash
4,swash,1,1,1,0.5,swash
2,thilk,4.36353,41,2,0,swath
3,stash,1,2,1,0.5,swath
4,swath,1,1,1,0.5,swath
2,enmew,2.25163,6,1,0,swear
3,swear,2.25163,1,1,0,swear
2,dempt,2.9477,9,1,0,sweat
3,sweat,2.9477,1,1,0,sweat
2,clipt,4.27214,35,4,0,sweep
3,sheep,2,4,1,0.25,sweep
4,sweep,2,1,1,0.25,sweep
2,clipt,4.27214,35,2,0,sweet
3,sheet,1,2,1,0.5,sweet
4,sweet,1,1,1,0.5,sweet
2,clipt,4.27214,35,4,0,swell
3,fehme,2,4,1,0,swell
4,swell,2,1,1,0,swell
2,clipt,4.27214,35,1,0,swept
3,swept,4.27214,1,1,0,swept
2,thilk,4.89412,63,4,0,swift
3,sting,2,4,1,0.25,swift
4,swift,2,1,1,0.25,swift
2,thilk,4.89412,63,2,0,swill
3,spill,1,2,1,0.5,swill
4,swill,1,1,1,0.5,swill
2,pling,3.8164,23,2,0,swine
3,shine,1,2,1,0.5,swine
4,swine,1,1,1,0.5,swine
2,thilk,4.89412,63,5,0,swing
3,suing,2.32193,5,1,0.2,swing
4,swing,2.32193,1,1,0.2,swing
2,filth,3,8,1,0,swirl
3,swirl,3,1,1,0,swirl
2,thilk,4.89412,63,1,0,swish
3,swish,4.89412,1,1,0,swish
2,cloot,3.90117,37,7,0,swoon
3,knosp,2.80735,7,1,0,swoon
4,swoon,2.80735,1,1,0,swoon
2,cloot,3.90117,37,7,0,swoop
3,knosp,2.80735,7,1,0,swoop
4,swoop,2.80735,1,1,0,swoop
2,chant,2.84644,10,1,0,sword
3,sword,2.84644,1,1,0,sword
2,chant,2.25163,6,2,0,swore
3,spore,1,2,1,0.5,swore
4,swore,1,1,1,0.5,swore
2,chant,2.84644,10,1,0,sworn
3,sworn,2.84644,1,1,0,sworn
2,thilk,4.89412,63,3,0,swung
3,snuff,1.58496,3,1,0.333333,swung
4,swung,1.58496,1,1,0.333333,swung
2,cloot,3.90117,37,1,0,synod
3,synod,3.90117,1,1,0,synod
2,butch,3.16993,9,1,0,syrup
3,syrup,3.16993,1,1,0,syrup
2,clint,5.17137,138,7,0,tabby
3,baffy,2.52164,7,1,0,tabby
4,tabby,2.52164,1,1,0,tabby
2,gault,4.01177,40,1,0,table
3,table,4.01177,1,1,0,table
2,cloot,4.40569,44,2,0,taboo
3,baton,1,2,1,0.5,taboo
4,taboo,1,1,1,0.5,taboo
2,clint,5.17137,138,1,0,tacit
3,tacit,5.17137,1,1,0,tacit
2,clint,5.17137,138,6,0,tacky
3,bumph,2.25163,6,1,0,tacky
4,tacky,2.25163,1,1,0,tacky
2,clint,5.17137,138,7,0,taffy
3,baffy,2.52164,7,1,0,taffy
4,taffy,2.52164,1,1,0,taffy
2,clint,5.17137,138,3,0,taint
3,attap,1.58496,3,1,0,taint
4,taint,1.58496,1,1,0,taint
2,natal,4.53708,68,1,0,taken
3,taken,4.53708,1,1,0,taken
2,talar,3.69415,61,3,0,taker
3,abamp,1.58496,3,1,0,taker
4,taker,1.58496,1,1,0,taker
2,clint,5.17137,138,5,0,tally
3,tally,2.32193,5,1,0.2,tally
2,cloot,4.40569,44,1,0,talon
3,talon,4.40569,1,1,0,talon
2,talar,3.69415,61,3,0,tamer
3,abamp,1.58496,3,1,0,tamer
4,tamer,1.58496,1,1,0,tamer
2,cloot,4.40569,44,2,0,tango
3,patio,1,2,1,0.5,tango
4,tango,1,1,1,0.5,tango
2,clint,5.17137,138,3,0,tangy
